# t (s)	mx ()	my ()	mz ()
5.980956775600958e-09	-3.3761462e-06	-7.969502e-07	0.9749054
5.990729983240409e-09	2.2068853e-06	-3.3527613e-08	0.97490543
6.000503118860722e-09	-3.4704426e-06	-7.5856224e-07	0.9749053
6.010276595668831e-09	2.272267e-06	-7.497147e-08	0.9749054
6.020050030487812e-09	-3.5061385e-06	-7.133931e-07	0.9749054
6.029822768164317e-09	2.279412e-06	-1.2345845e-07	0.9749053
6.040817039205218e-09	-3.3854012e-06	-7.827184e-07	0.9749054
6.050590361677883e-09	2.2093736e-06	-4.8250513e-08	0.9749054
6.060363415400155e-09	-3.461042e-06	-7.4133277e-07	0.9749054
6.070136746022882e-09	2.256318e-06	-9.103678e-08	0.9749053
6.0799103205351095e-09	-3.4789991e-06	-6.94301e-07	0.9749054
6.090904465453696e-09	2.1180167e-06	-2.4330802e-08	0.9749054
6.100677378814603e-09	-3.3908582e-06	-7.665949e-07	0.9749053
6.110450945093343e-09	2.2040622e-06	-6.251503e-08	0.9749054
6.120224323781477e-09	-3.4486875e-06	-7.242197e-07	0.9749054
6.129997238379496e-09	2.2322347e-06	-1.0832446e-07	0.9749054
6.139770454705498e-09	-3.4486438e-06	-6.76373e-07	0.9749053
6.150765229056182e-09	2.1259038e-06	-3.905734e-08	0.9749054
6.160538247018315e-09	-3.3901451e-06	-7.5111166e-07	0.9749054
6.170311527453613e-09	2.1943706e-06	-7.8987796e-08	0.9749054
6.180084486492142e-09	-3.4298719e-06	-7.0768874e-07	0.9749054
6.189857518024711e-09	2.2053573e-06	-1.2625242e-07	0.9749054
6.200852485239116e-09	-3.3058022e-06	-7.749986e-07	0.9749054
6.21062570185468e-09	2.128887e-06	-5.3696567e-08	0.9749054
6.220399017875892e-09	-3.3837423e-06	-7.3580304e-07	0.9749054
6.230171868310687e-09	2.1797605e-06	-9.557698e-08	0.9749053
6.239945024778996e-09	-3.4057157e-06	-6.9022644e-07	0.97490525
6.250939833032022e-09	2.0386797e-06	-3.1199306e-08	0.9749053
6.260712788463489e-09	-3.311754e-06	-7.592025e-07	0.9749054
6.270485866897895e-09	2.12733e-06	-6.787013e-08	0.9749054
6.280259037292232e-09	-3.3728284e-06	-7.182243e-07	0.9749053
6.290032092802462e-09	2.1602173e-06	-1.1140946e-07	0.9749054
6.299805078559304e-09	-3.3768156e-06	-6.7218207e-07	0.9749054
6.31080001646911e-09	2.0487932e-06	-4.400499e-08	0.9749054
6.320572666753379e-09	-3.3136603e-06	-7.438939e-07	0.9749053
6.330346034859761e-09	2.1193555e-06	-8.265488e-08	0.9749054
6.340119367888326e-09	-3.3571268e-06	-7.021008e-07	0.9749054
6.349892289301941e-09	2.1344167e-06	-1.2782402e-07	0.9749053
6.360886546455734e-09	-3.2295357e-06	-7.6703145e-07	0.9749054
6.370659496593927e-09	2.0532898e-06	-5.9371814e-08	0.9749053
6.3804323438644395e-09	-3.3105025e-06	-7.2969124e-07	0.9749054
6.390205876046663e-09	2.1071028e-06	-9.9273166e-08	0.9749054
6.399979155080053e-09	-3.335299e-06	-6.861519e-07	0.9749053
6.410973706383169e-09	1.9633007e-06	-3.7485734e-08	0.9749053
6.420746683211673e-09	-3.2368844e-06	-7.523922e-07	0.9749054
6.430519935646171e-09	2.0537263e-06	-7.264316e-08	0.9749054
6.44029300184787e-09	-3.3009565e-06	-7.1321847e-07	0.9749053
6.450066120157652e-09	2.090048e-06	-1.1455268e-07	0.9749053
6.459838967054982e-09	-3.3099059e-06	-6.678747e-07	0.9749054
6.470833957133247e-09	1.9747822e-06	-4.9709342e-08	0.9749054
6.480607080146411e-09	-3.2413373e-06	-7.3830597e-07	0.9749053
6.4903801533730326e-09	2.0477746e-06	-8.800998e-08	0.9749054
6.500152897267597e-09	-3.2880198e-06	-6.975606e-07	0.9749054
6.5099266808318635e-09	2.0673906e-06	-1.3058889e-07	0.9749054
6.520920934237101e-09	-3.156325e-06	-7.590279e-07	0.9749054
6.530694017627729e-09	1.981898e-06	-6.402843e-08	0.9749053
6.540467245271288e-09	-3.2389798e-06	-7.232884e-07	0.9749054
6.550240532282317e-09	2.038083e-06	-1.02911144e-07	0.9749054
6.560013623261556e-09	-3.268884e-06	-6.817281e-07	0.9749053
6.569786713064016e-09	2.0403822e-06	-1.4726538e-07	0.9749053
6.580781433334654e-09	-3.166424e-06	-7.462222e-07	0.9749054
6.59055431779182e-09	1.9834697e-06	-7.764902e-08	0.9749054
6.6003274784160815e-09	-3.232184e-06	-7.089693e-07	0.9749054
6.610100361388845e-09	2.0233565e-06	-1.1836528e-07	0.9749054
6.619873860971883e-09	-3.2447133e-06	-6.6519715e-07	0.9749053
6.630868479578011e-09	1.9047438e-06	-5.6345016e-08	0.9749054
6.64064150458086e-09	-3.170746e-06	-7.323688e-07	0.9749054
6.650414695746646e-09	1.980501e-06	-9.126961e-08	0.9749054
6.660188057172082e-09	-3.220397e-06	-6.927294e-07	0.9749053
6.669960933201184e-09	2.0036532e-06	-1.3326644e-07	0.9749054
6.68095575612867e-09	-3.0858937e-06	-7.522758e-07	0.97490543
6.690729181429602e-09	1.9125146e-06	-6.7957444e-08	0.9749054
6.700502060114259e-09	-3.17175e-06	-7.1851537e-07	0.9749053
6.7102749968717065e-09	1.971668e-06	-1.0593794e-07	0.9749054
6.72004801731591e-09	-3.2044045e-06	-6.771297e-07	0.9749054
6.7298211787785985e-09	1.9786676e-06	-1.4904072e-07	0.9749053
6.740816465846007e-09	-3.0975352e-06	-7.401686e-07	0.9749054
6.7505894791581945e-09	1.916269e-06	-8.195639e-08	0.9749054
6.760362409488932e-09	-3.1667732e-06	-7.0402166e-07	0.9749054
6.770135748430259e-09	1.9590225e-06	-1.2060627e-07	0.9749054
6.779908890418993e-09	-3.1833624e-06	-6.619957e-07	0.97490525
6.790904056973364e-09	1.8370192e-06	-6.15255e-08	0.9749054
6.800676861929885e-09	-3.1038944e-06	-7.26548e-07	0.9749054
6.8104500220130634e-09	1.915556e-06	-9.528594e-08	0.97490525
6.820223163661344e-09	-3.1563104e-06	-6.8871304e-07	0.9749053
6.829996568627512e-09	1.9422441e-06	-1.352164e-07	0.9749054
6.839769685440151e-09	-3.1572417e-06	-6.451737e-07	0.9749053
6.8507641533931334e-09	1.8470018e-06	-7.21775e-08	0.9749053
6.860537377986722e-09	-3.1064264e-06	-7.117633e-07	0.97490543
6.870310439508325e-09	1.908411e-06	-1.0873191e-07	0.9749054
6.8800835527015905e-09	-3.143563e-06	-6.7288056e-07	0.9749053
6.88985659865039e-09	1.9184954e-06	-1.512235e-07	0.9749053
6.900851551643889e-09	-3.0329538e-06	-7.3434785e-07	0.9749054
6.910624405228274e-09	1.8510036e-06	-8.702045e-08	0.9749054
6.9203976711995235e-09	-3.1036616e-06	-6.998889e-07	0.9749054
6.930170541187297e-09	1.8983555e-06	-1.245644e-07	0.9749054
6.9399437927116635e-09	-3.1234958e-06	-6.5898894e-07	0.9749053
6.950938607948593e-09	1.7726124e-06	-6.61239e-08	0.9749054
6.960711944137956e-09	-3.0400843e-06	-7.216586e-07	0.9749053
6.970484887390442e-09	1.852648e-06	-9.872019e-08	0.9749054
6.980257841240497e-09	-3.0950614e-06	-6.84151e-07	0.9749053
6.990030979924233e-09	1.8831342e-06	-1.3737008e-07	0.9749053
6.9998041752680436e-09	-3.1005038e-06	-6.419723e-07	0.9749054
7.010798870062014e-09	1.7831771e-06	-7.657218e-08	0.9749054
7.020572316855093e-09	-3.0441734e-06	-7.0714304e-07	0.9749054
7.030345762902867e-09	1.8477149e-06	-1.11642294e-07	0.9749053
7.0401185791497706e-09	-3.0842057e-06	-6.6985376e-07	0.9749054
7.049891786381424e-09	1.8621649e-06	-1.5256228e-07	0.9749054
7.060886172083302e-09	-2.9697258e-06	-7.2736293e-07	0.9749053
7.070659544728647e-09	1.7897255e-06	-8.978532e-08	0.97490525
7.080432642759555e-09	-3.0431838e-06	-6.945338e-07	0.9749054
7.090205803605176e-09	1.8391293e-06	-1.2549572e-07	0.9749054
7.099978709010449e-09	-3.066947e-06	-6.550108e-07	0.9749053
7.110973586240068e-09	1.7100247e-06	-7.0635e-08	0.9749054
7.120747122668917e-09	-2.9791263e-06	-7.1548857e-07	0.9749053
7.130520126024084e-09	1.7920393e-06	-1.0279473e-07	0.97490543
7.140293124693519e-09	-3.0369847e-06	-6.8033114e-07	0.9749054
7.1500659768411984e-09	1.8259743e-06	-1.4010584e-07	0.97490525
7.1598390490786135e-09	-3.0457886e-06	-6.398186e-07	0.9749054
7.1708334785649545e-09	1.7228158e-06	-8.160714e-08	0.9749054
7.180606795212834e-09	-2.9843068e-06	-7.0245005e-07	0.9749053
7.190380201230429e-09	1.7896382e-06	-1.1513475e-07	0.9749053
7.2001532509557294e-09	-3.0267838e-06	-6.655173e-07	0.9749054
7.209926614466004e-09	1.8074352e-06	-1.5320256e-07	0.9749054
7.220921556583459e-09	-2.9095536e-06	-7.220078e-07	0.97490543
7.230694960636163e-09	1.7303828e-06	-9.362702e-08	0.9749053
7.240468110895031e-09	-2.9851362e-06	-6.9011e-07	0.9749054
7.2502406592240285e-09	1.7823477e-06	-1.2933742e-07	0.9749054
7.2600142904840255e-09	-3.0120573e-06	-6.519622e-07	0.9749053
7.269787107678631e-09	1.7856364e-06	-1.6926788e-07	0.9749053
7.280782198754751e-09	-2.9198563e-06	-7.1007526e-07	0.9749054
7.290555291973718e-09	1.7346902e-06	-1.0523945e-07	0.9749054
7.3003281252533844e-09	-2.980465e-06	-6.756745e-07	0.9749054
7.310100656966829e-09	1.771361e-06	-1.4173565e-07	0.9749054
7.3198740890019984e-09	-2.992805e-06	-6.36559e-07	0.9749054
7.330868783611923e-09	1.6639533e-06	-8.518691e-08	0.9749054
7.340641863533125e-09	-2.9273797e-06	-6.97386e-07	0.9749054
7.3504148298378774e-09	1.732973e-06	-1.17812306e-07	0.9749053
7.360188046082838e-09	-2.9733492e-06	-6.624032e-07	0.9749054
7.369961199197085e-09	1.7543498e-06	-1.5636033e-07	0.9749054
7.3809559124451665e-09	-2.8516806e-06	-7.171184e-07	0.9749054
7.390728809640006e-09	1.6733102e-06	-9.8429155e-08	0.9749054
7.400501940965135e-09	-2.9291114e-06	-6.857008e-07	0.97490525
7.410275364872481e-09	1.7278799e-06	-1.3154931e-07	0.9749054
7.420048408365942e-09	-2.959685e-06	-6.4923734e-07	0.9749053
7.429821407894254e-09	1.7348211e-06	-1.7060665e-07	0.9749054
7.440816085600108e-09	-2.8635986e-06	-7.058261e-07	0.9749054
7.450589353721468e-09	1.6793929e-06	-1.0873191e-07	0.9749054
7.46036242265653e-09	-2.9258663e-06	-6.726186e-07	0.9749053
7.470135891252759e-09	1.7190032e-06	-1.4365651e-07	0.9749053
7.47990897642177e-09	-2.9422517e-06	-6.3393964e-07	0.9749053
7.490903706748146e-09	1.608365e-06	-8.940697e-08	0.9749053
7.500676769247579e-09	-2.8716604e-06	-6.922055e-07	0.9749053
7.510449790095488e-09	1.6791892e-06	-1.1967495e-07	0.9749053
7.520222594938861e-09	-2.9204384e-06	-6.585615e-07	0.9749054
7.52999589720737e-09	1.7035782e-06	-1.5721889e-07	0.97490525
7.539769101273783e-09	-2.9218645e-06	-6.193877e-07	0.9749054
7.550764059468797e-09	1.6185222e-06	-1.0052463e-07	0.9749054
7.56053716185985e-09	-2.8761715e-06	-6.8126246e-07	0.9749054
7.570310151842065e-09	1.6752165e-06	-1.333101e-07	0.9749053
7.580083077047544e-09	-2.9097864e-06	-6.4622145e-07	0.9749054
7.589856003201387e-09	1.6852282e-06	-1.717126e-07	0.9749053
7.600850878074114e-09	-2.810033e-06	-7.014023e-07	0.9749054
7.610623993043418e-09	1.6250269e-06	-1.1292286e-07	0.9749054
7.620397092719418e-09	-2.8744544e-06	-6.6973735e-07	0.9749053
7.63017032258708e-09	1.6681443e-06	-1.4679972e-07	0.9749053
7.639943322750298e-09	-2.893241e-06	-6.315531e-07	0.9749054
7.650938473179599e-09	1.5546393e-06	-9.330688e-08	0.9749054
7.660711468573007e-09	-2.818124e-06	-6.884802e-07	0.9749054
7.670484210282633e-09	1.6276608e-06	-1.2351666e-07	0.9749054
7.680257315150732e-09	-2.8693612e-06	-6.5518543e-07	0.9749053
7.69003041582694e-09	1.6552804e-06	-1.587905e-07	0.9749053
7.699803399103055e-09	-2.8742652e-06	-6.1822357e-07	0.9749053
7.710798198715583e-09	1.5660917e-06	-1.0430813e-07	0.97490525
7.720571230549442e-09	-2.8235518e-06	-6.770715e-07	0.97490543
7.730344352755987e-09	1.6255799e-06	-1.3550743e-07	0.9749053
7.740117313473493e-09	-2.8595678e-06	-6.420378e-07	0.9749054
7.749890904218719e-09	1.6389677e-06	-1.7124694e-07	0.9749054
7.76088544940226e-09	-2.7572532e-06	-6.9485395e-07	0.9749054
7.770658488253596e-09	1.5732512e-06	-1.1478551e-07	0.9749054
7.780431986679852e-09	-2.825138e-06	-6.6525536e-07	0.9749054
7.790204831970777e-09	1.6181875e-06	-1.481967e-07	0.9749053
7.79997846742678e-09	-2.8469367e-06	-6.298942e-07	0.9749054
7.810973158257122e-09	1.5018304e-06	-9.709038e-08	0.9749053
7.820746331234493e-09	-2.7672504e-06	-6.846385e-07	0.9749053
7.83051955759099e-09	1.5776895e-06	-1.2724195e-07	0.9749054
7.840292701456197e-09	-2.8198556e-06	-6.525079e-07	0.9749053
7.850065650376924e-09	1.608787e-06	-1.6053673e-07	0.9749053
7.859838646180488e-09	-2.8283976e-06	-6.1519677e-07	0.9749054
7.870833662361805e-09	1.5152909e-06	-1.0675285e-07	0.9749053
7.88060659550471e-09	-2.7736387e-06	-6.725313e-07	0.97490543
7.890379574692844e-09	1.5762198e-06	-1.3760291e-07	0.9749053
7.900153046668822e-09	-2.8129289e-06	-6.4005144e-07	0.9749053
7.909926328872556e-09	1.5933183e-06	-1.7284765e-07	0.9749054
7.92092103086286e-09	-2.7065253e-06	-6.899936e-07	0.97490525
7.930694173778562e-09	1.5234546e-06	-1.17812306e-07	0.9749054
7.940467112044726e-09	-2.776389e-06	-6.61239e-07	0.9749053
7.950240417264734e-09	1.5714177e-06	-1.5035039e-07	0.9749053
7.960012990578486e-09	-2.8012873e-06	-6.275368e-07	0.9749053
7.969786263123249e-09	1.5751139e-06	-1.8678838e-07	0.9749054
7.980780822901222e-09	-2.718254e-06	-6.798655e-07	0.9749053
7.99055413686223e-09	1.5285186e-06	-1.2898818e-07	0.9749054
8.000326907763598e-09	-2.7740607e-06	-6.501796e-07	0.9749054
8.010100278033282e-09	1.5623227e-06	-1.626322e-07	0.9749053
8.019873378550061e-09	-2.7859787e-06	-6.145565e-07	0.9749054
8.030868282831e-09	1.4657708e-06	-1.1175871e-07	0.9749053
8.040641351103414e-09	-2.725399e-06	-6.7043584e-07	0.9749054
8.050414354513063e-09	1.5299884e-06	-1.4033867e-07	0.9749053
8.060187299310657e-09	-2.7666974e-06	-6.374903e-07	0.9749054
8.069960342141164e-09	1.5502883e-06	-1.747103e-07	0.9749054
8.080954921974521e-09	-2.6563357e-06	-6.8556983e-07	0.97490525
8.090727934142233e-09	1.477325e-06	-1.1990778e-07	0.9749054
8.100501226961715e-09	-2.7280475e-06	-6.565824e-07	0.9749053
8.110274211591074e-09	1.5268015e-06	-1.4994293e-07	0.9749054
8.120047279668003e-09	-2.7573406e-06	-6.2258914e-07	0.9749053
8.129820202059345e-09	1.5320693e-06	-1.8576975e-07	0.97490543
8.140815103999455e-09	-2.6713242e-06	-6.753253e-07	0.97490525
8.150588272430901e-09	1.480963e-06	-1.3154931e-07	0.9749054
8.160361275152726e-09	-2.729561e-06	-6.466871e-07	0.9749054
8.170134556393852e-09	1.5179248e-06	-1.641456e-07	0.9749053
8.179907860489298e-09	-2.743589e-06	-6.1202445e-07	0.9749053
8.190902568817173e-09	1.4181423e-06	-1.14610884e-07	0.9749054
8.20067541465074e-09	-2.678964e-06	-6.6595385e-07	0.9749054
8.210448453821618e-09	1.4845573e-06	-1.4214311e-07	0.9749053
8.220221863004674e-09	-2.7232018e-06	-6.345508e-07	0.9749053
8.229995444684657e-09	1.5076366e-06	-1.755543e-07	0.9749053
8.239768322342491e-09	-2.725079e-06	-5.9849117e-07	0.9749053
8.250763030774111e-09	1.4297402e-06	-1.2363307e-07	0.9749053
8.260535999027694e-09	-2.6843045e-06	-6.543705e-07	0.9749054
8.270308803284708e-09	1.4817488e-06	-1.5378464e-07	0.9749053
8.280081874430084e-09	-2.7156348e-06	-6.2253093e-07	0.97490525
8.289854870169801e-09	1.4916004e-06	-1.8870924e-07	0.9749054
8.300849629640457e-09	-2.6246416e-06	-6.732298e-07	0.97490525
8.31062264852755e-09	1.4371617e-06	-1.344597e-07	0.9749054
8.32039564498914e-09	-2.684188e-06	-6.4380583e-07	0.9749054
8.330168716596166e-09	1.4766701e-06	-1.6501872e-07	0.9749054
8.33994196162712e-09	-2.7018832e-06	-6.095506e-07	0.9749053
8.350936745049463e-09	1.3730314e-06	-1.1664815e-07	0.9749053
8.360709662220555e-09	-2.633722e-06	-6.617047e-07	0.9749053
8.37048306983024e-09	1.4406978e-06	-1.4319085e-07	0.9749053
8.380256211494252e-09	-2.6807247e-06	-6.3097104e-07	0.97490543
8.390029466032394e-09	1.4662364e-06	-1.7601997e-07	0.9749053
8.399802607245287e-09	-2.6858615e-06	-5.9616286e-07	0.97490525
8.410797390191104e-09	1.384702e-06	-1.2590317e-07	0.9749054
8.420570480197619e-09	-2.6407652e-06	-6.509363e-07	0.9749054
8.430343576789463e-09	1.4388934e-06	-1.5506521e-07	0.9749054
8.440116543950376e-09	-2.6741473e-06	-6.206101e-07	0.9749054
8.449889451898247e-09	1.4519901e-06	-1.892331e-07	0.9749053
8.460884286803667e-09	-2.5796326e-06	-6.6915527e-07	0.9749053
8.470657235846287e-09	1.3935205e-06	-1.3652607e-07	0.9749054
8.480430143650521e-09	-2.6420166e-06	-6.406335e-07	0.9749053
8.490202866286422e-09	1.4352408e-06	-1.6705599e-07	0.9749054
8.499976062374436e-09	-2.6619673e-06	-6.07688e-07	0.9749054
8.510971237873277e-09	1.3288663e-06	-1.1944212e-07	0.9749053
8.520744448984774e-09	-2.5897898e-06	-6.580958e-07	0.9749053
8.530517369979515e-09	1.3982062e-06	-1.4607213e-07	0.9749053
8.54029041138818e-09	-2.63931e-06	-6.285263e-07	0.9749054
8.550063379362754e-09	1.426597e-06	-1.770677e-07	0.9749054
8.55983631570358e-09	-2.6480702e-06	-5.943584e-07	0.9749054
8.570831090667136e-09	1.3413082e-06	-1.2834789e-07	0.9749053
8.580604545504025e-09	-2.59855e-06	-6.480841e-07	0.9749054
8.59037746057664e-09	1.3975223e-06	-1.5669502e-07	0.9749054
8.600150555370699e-09	-2.634828e-06	-6.1816536e-07	0.9749054
8.609923556692641e-09	1.4136604e-06	-1.9045547e-07	0.9749053
8.620918157788686e-09	-2.5369372e-06	-6.649643e-07	0.97490525
8.630691254162616e-09	1.3509416e-06	-1.3870886e-07	0.9749054
8.6404641052794e-09	-2.6007474e-06	-6.381888e-07	0.9749053
8.650237282842502e-09	1.3952085e-06	-1.6769627e-07	0.9749054
8.660010271554158e-09	-2.624307e-06	-6.056216e-07	0.9749054
8.669783250707227e-09	1.3982353e-06	-2.0116568e-07	0.97490543
8.680777867502306e-09	-2.548797e-06	-6.549526e-07	0.9749054
8.690551563747532e-09	1.3566023e-06	-1.4854595e-07	0.97490525
8.700324776132087e-09	-2.6005873e-06	-6.267801e-07	0.9749053
8.71009767690343e-09	1.3877725e-06	-1.792796e-07	0.97490525
8.719870263366834e-09	-2.6113994e-06	-5.941838e-07	0.9749054
8.73086513237867e-09	1.2997189e-06	-1.3154931e-07	0.9749054
8.740637920532402e-09	-2.5568297e-06	-6.4537744e-07	0.9749054
8.750411332852589e-09	1.3585668e-06	-1.5902333e-07	0.9749054
8.760184176279692e-09	-2.595465e-06	-6.1583705e-07	0.97490525
8.769957378950672e-09	1.3770768e-06	-1.9045547e-07	0.9749054
8.780951820795824e-09	-2.4949986e-06	-6.610062e-07	0.9749053
8.790725094361127e-09	1.3108365e-06	-1.4016405e-07	0.9749053
8.800497947788973e-09	-2.5608315e-06	-6.3414336e-07	0.9749053
8.810271200432828e-09	1.3571262e-06	-1.6827835e-07	0.9749053
8.820044062947756e-09	-2.5869085e-06	-6.0303137e-07	0.9749054
8.829817148139637e-09	1.3627723e-06	-2.011202e-07	0.9749054
8.84081149372065e-09	-2.508008e-06	-6.5076165e-07	0.9749054
8.850584569892733e-09	1.3167737e-06	-1.4924444e-07	0.9749053
8.860357784552013e-09	-2.5616755e-06	-6.2340405e-07	0.9749054
8.87013090792024e-09	1.3504905e-06	-1.7904676e-07	0.9749054
8.879904260973624e-09	-2.5757909e-06	-5.920592e-07	0.9749053
8.890898692750572e-09	1.2583623e-06	-1.3399404e-07	0.9749054
8.900672207316531e-09	-2.5177142e-06	-6.419141e-07	0.9749053
8.910445167607936e-09	1.3188255e-06	-1.6053673e-07	0.9749053
8.920217908039535e-09	-2.558736e-06	-6.1417813e-07	0.9749053
8.929991109025138e-09	1.3409008e-06	-1.9208528e-07	0.9749053
8.939764091432795e-09	-2.5599438e-06	-5.812617e-07	0.9749053
8.950758952510872e-09	1.2707169e-06	-1.4365651e-07	0.9749054
8.960532138431668e-09	-2.522167e-06	-6.322516e-07	0.9749053
8.970304956913745e-09	1.319524e-06	-1.702283e-07	0.9749054
8.980078293701367e-09	-2.5510235e-06	-6.0151797e-07	0.9749054
8.989851574106278e-09	1.3280514e-06	-2.0200969e-07	0.9749053
9.000846153602173e-09	-2.468747e-06	-6.4767664e-07	0.9749054
9.010619154781316e-09	1.2782693e-06	-1.51922e-07	0.97490525
9.020391696552465e-09	-2.5237823e-06	-6.2189065e-07	0.9749054
9.03016469908798e-09	1.3146491e-06	-1.80793e-07	0.9749054
9.03993791588105e-09	-2.5407498e-06	-5.8999285e-07	0.9749054
9.050931891777693e-09	1.2195524e-06	-1.3667159e-07	0.9749053
9.060704775458614e-09	-2.4787441e-06	-6.388291e-07	0.9749054
9.070477733447182e-09	1.2819946e-06	-1.6210834e-07	0.9749053
9.080250896758435e-09	-2.5223853e-06	-6.1112223e-07	0.9749054
9.09002347901275e-09	1.3058452e-06	-1.9188155e-07	0.9749054
9.099796232642774e-09	-2.526329e-06	-5.7867146e-07	0.9749054
9.110790967378405e-09	1.2324308e-06	-1.4482066e-07	0.9749054
9.12056382647994e-09	-2.4853944e-06	-6.284681e-07	0.9749054
9.130336746848967e-09	1.2825185e-06	-1.7136335e-07	0.9749054
9.140109532981641e-09	-2.5165646e-06	-5.996553e-07	0.9749054
9.149882455384659e-09	1.2938399e-06	-2.021552e-07	0.9749054
9.160877442331794e-09	-2.4311448e-06	-6.4479536e-07	0.9749053
9.17065018848141e-09	1.2405799e-06	-1.5459955e-07	0.97490543
9.180423129421831e-09	-2.488232e-06	-6.193295e-07	0.9749053
9.190195761008467e-09	1.2793171e-06	-1.8224819e-07	0.9749054
9.199968629797292e-09	-2.506189e-06	-5.888287e-07	0.9749054
9.210962777496955e-09	1.182605e-06	-1.3853423e-07	0.97490525
9.220735466304507e-09	-2.441404e-06	-6.352784e-07	0.9749054
9.230508486372478e-09	1.2463715e-06	-1.6274862e-07	0.97490525
9.240281335400856e-09	-2.486704e-06	-6.076298e-07	0.9749053
9.250054564463768e-09	1.2725068e-06	-1.9161962e-07	0.9749054
9.259827721197014e-09	-2.4941255e-06	-5.764887e-07	0.97490525
9.270821642738146e-09	1.1951488e-06	-1.4691614e-07	0.9749054
9.280595020359741e-09	-2.4497276e-06	-6.25354e-07	0.97490525
9.290367632068046e-09	1.2467935e-06	-1.7241109e-07	0.9749053
9.300140364448158e-09	-2.4835026e-06	-5.9744343e-07	0.9749053
9.309913238624513e-09	1.2606761e-06	-2.0381412e-07	0.9749054
9.320907707012827e-09	-2.3945177e-06	-6.4154483e-07	0.9749054
9.330680612261675e-09	1.2047531e-06	-1.5657861e-07	0.9749054
9.340453068386421e-09	-2.453351e-06	-6.16943e-07	0.9749053
9.350225801314873e-09	1.2447999e-06	-1.8393621e-07	0.9749053
9.359998841209626e-09	-2.4744077e-06	-5.880138e-07	0.9749054
9.369771596198492e-09	1.247914e-06	-2.1536835e-07	0.9749054
9.380766087429953e-09	-2.4055626e-06	-6.3318294e-07	0.9749054
9.390539062665891e-09	1.2119563e-06	-1.6536796e-07	0.9749054
9.400312183418081e-09	-2.4519977e-06	-6.062328e-07	0.9749053
9.410085164582184e-09	1.2399396e-06	-1.9322033e-07	0.9749053
9.419858156595344e-09	-2.461762e-06	-5.7555735e-07	0.9749053
9.430852569696054e-09	1.1595694e-06	-1.4854595e-07	0.9749054
9.440625271321509e-09	-2.4146866e-06	-6.230548e-07	0.9749053
9.450397770733284e-09	1.2129167e-06	-1.7409911e-07	0.97490525
9.460170595498064e-09	-2.4503533e-06	-5.9604645e-07	0.9749053
9.469943664880279e-09	1.2292003e-06	-2.0468724e-07	0.9749053
9.480938118449417e-09	-2.3592438e-06	-6.391201e-07	0.9749053
9.490710671933733e-09	1.1701195e-06	-1.5855767e-07	0.97490525
9.500483697254526e-09	-2.4190085e-06	-6.1490573e-07	0.9749053
9.510256589655666e-09	1.2125238e-06	-1.8510036e-07	0.9749053
9.520029265020027e-09	-2.4420879e-06	-5.856273e-07	0.9749053
9.529802391696541e-09	1.2176897e-06	-2.1443702e-07	0.9749053
9.540796521692731e-09	-2.371089e-06	-6.2870095e-07	0.9749054
9.550569839918419e-09	1.1773518e-06	-1.6595004e-07	0.97490525
9.560342822118678e-09	-2.419969e-06	-6.033224e-07	0.9749053
9.570115569157998e-09	1.2073579e-06	-1.9348226e-07	0.9749054
9.579888532338842e-09	-2.43244e-06	-5.7416037e-07	0.97490525
9.590882859073474e-09	1.1245866e-06	-1.504668e-07	0.9749054
9.600655715749547e-09	-2.3810862e-06	-6.2107574e-07	0.9749054
9.610428705681966e-09	1.1795055e-06	-1.7654384e-07	0.9749053
9.620201468678314e-09	-2.418179e-06	-5.9456215e-07	0.9749053
9.629974707637552e-09	1.1988159e-06	-2.0500738e-07	0.9749054
9.640968952487052e-09	-2.3242173e-06	-6.353948e-07	0.9749053
9.650741833410394e-09	1.1368393e-06	-1.5983824e-07	0.9749053
9.6605145617852e-09	-2.3857428e-06	-6.1118044e-07	0.9749054
9.670287590645764e-09	1.180626e-06	-1.8469291e-07	0.9749054
9.68006053742156e-09	-2.4114706e-06	-5.8312435e-07	0.9749053
9.689833386335162e-09	1.1871598e-06	-2.1420419e-07	0.97490525
9.700828021458332e-09	-2.3379835e-06	-6.2651816e-07	0.9749054
9.71060111791164e-09	1.1434167e-06	-1.6810372e-07	0.9749054
9.720374049223679e-09	-2.3886241e-06	-6.0210004e-07	0.9749054
9.730146465435468e-09	1.17546e-06	-1.9546133e-07	0.9749054
9.739919561660138e-09	-2.402623e-06	-5.7343277e-07	0.97490525
9.75091356994804e-09	1.0911754e-06	-1.5378464e-07	0.97490543
9.76068665446293e-09	-2.3476314e-06	-6.191549e-07	0.9749054
9.770459523245115e-09	1.1483353e-06	-1.7695129e-07	0.9749054
9.780232556010204e-09	-2.386485e-06	-5.924376e-07	0.9749053
9.790005232470754e-09	1.1689262e-06	-2.05182e-07	0.9749054
9.799777987811799e-09	-2.3892062e-06	-5.62286e-07	0.9749053
9.81077234923634e-09	1.10369e-06	-1.6135164e-07	0.9749054
9.820545437001104e-09	-2.3536413e-06	-6.087357e-07	0.9749054
9.830318074249186e-09	1.1489465e-06	-1.8530409e-07	0.97490525
9.840090869277834e-09	-2.3817556e-06	-5.813199e-07	0.9749054
9.849863972761252e-09	1.1581724e-06	-2.1493179e-07	0.9749053
9.860858887622405e-09	-2.3052125e-06	-6.2352046e-07	0.9749053
